onset	duration	trial_type	trial_number	event_code	response_time	response	result
60.8428866002	n/a	4	2.0	7	n/a	n/a	16.5
64.7761128	n/a	5	3.0	3	n/a	n/a	n/a
64.7761128	9	5	3.0	4	n/a	n/a	9
73.7925285003	2.5	5	3.0	5	n/a	n/a	2.5
74.3594224001	n/a	5_5_0	3.0	8	9.583309600129725	1.0	-20
74.6261825999	n/a	5_5_1	3.0	8	9.850069799926134	1.0	-40
74.8759268001	n/a	5_5_2	3.0	8	10.09981400007382	1.0	100
75.1421829001	n/a	5_5_3	3.0	8	10.3660701001063	1.0	80
75.5594486003	n/a	5_5_4	3.0	8	10.783335800282657	1.0	60
76.3083342002	 n/a	5	3.0	6	n/a	n/a	n/a
76.3105988	0.75	5	3.0	13	0.75	n/a	-20
77.0643317001	0.75	5	3.0	13	0.75	n/a	-20
77.8186765001	0.75	5	3.0	13	0.75	n/a	140
78.5711042001	0.75	5	3.0	13	0.75	n/a	-20
79.3240940003	0.75	5	3.0	13	0.75	n/a	-20
80.0902502001	1	5	3.0	9	n/a	n/a	60
80.0902502001	1	5	3.0	10	n/a	n/a	Aversive Pruning
81.0961422999	n/a	5	3.0	7	n/a	n/a	17.25
82.0249280999	n/a	5	4.0	3	n/a	n/a	n/a
82.0249280999	9	5	4.0	4	n/a	n/a	9
91.0393212	2.5	5	4.0	5	n/a	n/a	2.5
91.6570949	n/a	2_5_0	4.0	8	9.632166800089179	1.0	-20
92.0070787002	n/a	2_5_1	4.0	8	9.982150600291787	1.0	-40
92.4233486	n/a	2_5_2	4.0	8	10.398420500103382	-1.0	-20
92.8901744001	n/a	2_5_3	4.0	8	10.865246300119908	1.0	-40
93.3400461003	n/a	2_5_4	4.0	8	11.315118000376971	1.0	-60
93.5395531002	 n/a	5	4.0	6	n/a	n/a	n/a
93.5416337	0.75	5	4.0	13	0.75	n/a	-20
94.2950905999	0.75	5	4.0	13	0.75	n/a	-20
95.0476567	0.75	5	4.0	13	0.75	n/a	20
95.8004705003	0.75	5	4.0	13	0.75	n/a	-20
96.5544533003	0.75	5	4.0	13	0.75	n/a	-20
97.3233179003	1	5	4.0	9	n/a	n/a	-60
97.3233179003	1	5	4.0	10	n/a	n/a	OLL Error
98.3292493001	n/a	5	4.0	7	n/a	n/a	17.25
99.2725591999	n/a	5	5.0	3	n/a	n/a	n/a
99.2725591999	9	5	5.0	4	n/a	n/a	9
108.2877126	2.5	5	5.0	5	n/a	n/a	2.5
108.8550409	n/a	6_5_0	5.0	8	9.582481699995695	1.0	-20
109.2212858	n/a	6_5_1	5.0	8	9.948726600036023	1.0	120
109.7213009	n/a	6_5_2	5.0	8	10.448741700034587	1.0	100
110.6707451	n/a	6_5_3	5.0	8	11.3981859004125	1.0	80
110.8324412	1	5	5.0	9	n/a	n/a	-200
110.8324412	1	5	5.0	10	n/a	n/a	Miss
111.837714	n/a	5	5.0	7	n/a	n/a	17.25
116.5201546	n/a	3	6.0	3	n/a	n/a	n/a
116.5201546	9	3	6.0	4	n/a	n/a	9
125.5362565	2.5	3	6.0	5	n/a	n/a	2.5
125.9532764	n/a	5_3_0	6.0	8	9.433121799957009	1.0	-20
126.2690011	n/a	5_3_1	6.0	8	9.748846500180662	1.0	-40
126.4527583	n/a	5_3_2	6.0	8	9.932603700086474	1.0	100
128.0520391	 n/a	3	6.0	6	n/a	n/a	n/a
128.0537252	0.75	3	6.0	13	0.75	n/a	-20
128.8053232	0.75	3	6.0	13	0.75	n/a	-20
129.5584324	0.75	3	6.0	13	0.75	n/a	140
130.3262831	1	3	6.0	9	n/a	n/a	100
130.3262831	1	3	6.0	10	n/a	n/a	ONLL Correct
131.3324505	n/a	3	6.0	7	n/a	n/a	15.75
132.2681009	n/a	3	7.0	3	n/a	n/a	n/a
132.2681009	9	3	7.0	4	n/a	n/a	9
141.2837354	2.5	3	7.0	5	n/a	n/a	2.5
141.9505707	n/a	3_3_0	7.0	8	9.682469800114633	-1.0	-70
143.828646	1	3	7.0	9	n/a	n/a	-200
143.828646	1	3	7.0	10	n/a	n/a	Miss
144.8346946	n/a	3	7.0	7	n/a	n/a	15.75
148.0161209	n/a	4	8.0	3	n/a	n/a	n/a
148.0161209	9	4	8.0	4	n/a	n/a	9
157.0317867	2.5	4	8.0	5	n/a	n/a	2.5
157.6654182	n/a	5_4_0	8.0	8	9.649297300260514	1.0	-20
157.9322308	n/a	5_4_1	8.0	8	9.916109899990259	1.0	-40
158.1985702	n/a	5_4_2	8.0	8	10.182449300307779	1.0	100
158.415248	n/a	5_4_3	8.0	8	10.399127100128679	1.0	80
159.5480217	 n/a	4	8.0	6	n/a	n/a	n/a
159.5501303	0.75	4	8.0	13	0.75	n/a	-20
160.3021021	0.75	4	8.0	13	0.75	n/a	-20
161.0557491	0.75	4	8.0	13	0.75	n/a	140
161.8094543	0.75	4	8.0	13	0.75	n/a	-20
162.5795587	1	4	8.0	9	n/a	n/a	80
162.5795587	1	4	8.0	10	n/a	n/a	ONLL Correct
163.5868517	n/a	4	8.0	7	n/a	n/a	16.5
164.5137002	n/a	3	9.0	3	n/a	n/a	n/a
164.5137002	9	3	9.0	4	n/a	n/a	9
173.5293721	2.5	3	9.0	5	n/a	n/a	2.5
173.9631965	n/a	6_3_0	9.0	8	9.449496299959721	1.0	-20
174.1969291	n/a	6_3_1	9.0	8	9.683228899724783	1.0	120
174.4130081	n/a	6_3_2	9.0	8	9.899307900108397	1.0	100
176.04567	 n/a	3	9.0	6	n/a	n/a	n/a
176.0475365	0.75	3	9.0	13	0.75	n/a	-20
176.8019015	0.75	3	9.0	13	0.75	n/a	140
177.5547085	0.75	3	9.0	13	0.75	n/a	-20
178.323182	1	3	9.0	9	n/a	n/a	100
178.323182	1	3	9.0	10	n/a	n/a	ONLL Correct
179.3290882	n/a	3	9.0	7	n/a	n/a	15.75
180.2760411	n/a	5	10.0	3	n/a	n/a	n/a
180.2760411	9	5	10.0	4	n/a	n/a	9
189.2775265	2.5	5	10.0	5	n/a	n/a	2.5
189.8283543	n/a	3_5_0	10.0	8	9.552313199732453	1.0	-20
190.1608504	n/a	3_5_1	10.0	8	9.884809299837796	1.0	-40
190.4941946	n/a	3_5_2	10.0	8	10.218153499998152	1.0	-60
190.7612896	n/a	3_5_3	10.0	8	10.485248500015588	1.0	-80
191.0614237	n/a	3_5_4	10.0	8	10.785382600035517	1.0	60
191.7939076	 n/a	5	10.0	6	n/a	n/a	n/a
191.7955115	0.75	5	10.0	13	0.75	n/a	-20
192.5482528	0.75	5	10.0	13	0.75	n/a	-20
193.3017962	0.75	5	10.0	13	0.75	n/a	-20
194.0550696	0.75	5	10.0	13	0.75	n/a	-20
194.8093629	0.75	5	10.0	13	0.75	n/a	140
195.5811808	1	5	10.0	9	n/a	n/a	60
195.5811808	1	5	10.0	10	n/a	n/a	ONLL Correct
196.5866341	n/a	5	10.0	7	n/a	n/a	17.25
197.5264805	n/a	4	11.0	3	n/a	n/a	n/a
197.5264805	9	4	11.0	4	n/a	n/a	9
206.5421148	2.5	4	11.0	5	n/a	n/a	2.5
207.5260612	n/a	1_4_0	11.0	8	9.999580699950457	1.0	140
208.0755514	n/a	1_4_1	11.0	8	10.549070899840443	1.0	120
208.4921477	n/a	1_4_2	11.0	8	10.965667199809102	1.0	100
208.9250241	n/a	1_4_3	11.0	8	11.39854359999299	-1.0	120
209.058485	 n/a	4	11.0	6	n/a	n/a	n/a
209.0603428	0.75	4	11.0	13	0.75	n/a	140
209.8132795	0.75	4	11.0	13	0.75	n/a	-20
210.5670736	0.75	4	11.0	13	0.75	n/a	-20
211.3205348	0.75	4	11.0	13	0.75	n/a	20
212.0898012	1	4	11.0	9	n/a	n/a	120
212.0898012	1	4	11.0	10	n/a	n/a	Aversive Pruning
213.0965497	n/a	4	11.0	7	n/a	n/a	16.5
214.0246884	n/a	4	12.0	3	n/a	n/a	n/a
214.0246884	9	4	12.0	4	n/a	n/a	9
223.0399014	2.5	4	12.0	5	n/a	n/a	2.5
223.4901852	n/a	3_4_0	12.0	8	9.465496799908578	1.0	-20
223.7739996	n/a	3_4_1	12.0	8	9.749311199877413	1.0	-40
224.0565625	n/a	3_4_2	12.0	8	10.031874099746345	1.0	-60
224.3235777	n/a	3_4_3	12.0	8	10.298889299854636	1.0	-80
225.5559688	 n/a	4	12.0	6	n/a	n/a	n/a
225.5575658	0.75	4	12.0	13	0.75	n/a	-20
226.3100115	0.75	4	12.0	13	0.75	n/a	-20
227.0628048	0.75	4	12.0	13	0.75	n/a	-20
227.8154681	0.75	4	12.0	13	0.75	n/a	-20
228.5831554	1	4	12.0	9	n/a	n/a	-80
228.5831554	1	4	12.0	10	n/a	n/a	OLL Error
229.5895468	n/a	4	12.0	7	n/a	n/a	16.5
230.5224704	n/a	5	13.0	3	n/a	n/a	n/a
230.5224704	9	5	13.0	4	n/a	n/a	9
239.5378974	2.5	5	13.0	5	n/a	n/a	2.5
239.9214492	n/a	4_5_0	13.0	8	9.398978800047187	1.0	-20
240.2051629	n/a	4_5_1	13.0	8	9.68269249983132	1.0	-40
240.4554774	n/a	4_5_2	13.0	8	9.933007000014186	1.0	-60
240.6884536	n/a	4_5_3	13.0	8	10.165983200073242	1.0	80
240.9549027	n/a	4_5_4	13.0	8	10.432432299945503	1.0	60
242.0543441	 n/a	5	13.0	6	n/a	n/a	n/a
242.0558372	0.75	5	13.0	13	0.75	n/a	-20
242.809526	0.75	5	13.0	13	0.75	n/a	-20
243.5620787	0.75	5	13.0	13	0.75	n/a	-20
244.3151598	0.75	5	13.0	13	0.75	n/a	140
245.0688396	0.75	5	13.0	13	0.75	n/a	-20
245.8376529	1	5	13.0	9	n/a	n/a	60
245.8376529	1	5	13.0	10	n/a	n/a	ONLL Correct
246.8428581	n/a	5	13.0	7	n/a	n/a	17.25
247.7701312	n/a	3	14.0	3	n/a	n/a	n/a
247.7701312	9	3	14.0	4	n/a	n/a	9
256.7859209	2.5	3	14.0	5	n/a	n/a	2.5
257.2697816	n/a	2_3_0	14.0	8	9.499650400131939	1.0	-20
257.5529195	n/a	2_3_1	14.0	8	9.782788299955428	1.0	-40
257.9021827	n/a	2_3_2	14.0	8	10.132051500026137	-1.0	-20
259.3020347	 n/a	3	14.0	6	n/a	n/a	n/a
259.3039022	0.75	3	14.0	13	0.75	n/a	-20
260.0572476	0.75	3	14.0	13	0.75	n/a	-20
260.8088663	0.75	3	14.0	13	0.75	n/a	20
261.5761896	1	3	14.0	9	n/a	n/a	-20
261.5761896	1	3	14.0	10	n/a	n/a	Aversive Pruning
262.5816243	n/a	3	14.0	7	n/a	n/a	15.75
263.5182381	n/a	3	15.0	3	n/a	n/a	n/a
263.5182381	9	3	15.0	4	n/a	n/a	9
272.5342003	2.5	3	15.0	5	n/a	n/a	2.5
272.9174646	n/a	1_3_0	15.0	8	9.399226499721408	1.0	140
273.1508608	n/a	1_3_1	15.0	8	9.632622699718922	1.0	120
273.3841027	n/a	1_3_2	15.0	8	9.86586460005492	1.0	100
275.049906	 n/a	3	15.0	6	n/a	n/a	n/a
275.0518765	0.75	3	15.0	13	0.75	n/a	140
275.8053011	0.75	3	15.0	13	0.75	n/a	-20
276.5565529	0.75	3	15.0	13	0.75	n/a	-20
277.3260318	1	3	15.0	9	n/a	n/a	100
277.3260318	1	3	15.0	10	n/a	n/a	ONLL Correct
278.3321525	n/a	3	15.0	7	n/a	n/a	15.75
279.2663096	n/a	4	16.0	3	n/a	n/a	n/a
279.2663096	9	4	16.0	4	n/a	n/a	9
288.281882	2.5	4	16.0	5	n/a	n/a	2.5
288.6318266	n/a	6_4_0	16.0	8	9.365516999736428	1.0	-20
288.9486164	n/a	6_4_1	16.0	8	9.682306800037622	1.0	120
289.2323447	n/a	6_4_2	16.0	8	9.966035099700091	1.0	100
289.4983322	n/a	6_4_3	16.0	8	10.232022599782796	1.0	80
290.7979614	 n/a	4	16.0	6	n/a	n/a	n/a
290.7997985	0.75	4	16.0	13	0.75	n/a	-20
291.5523273	0.75	4	16.0	13	0.75	n/a	140
292.3060778	0.75	4	16.0	13	0.75	n/a	-20
293.0587413	0.75	4	16.0	13	0.75	n/a	-20
293.8243704	1	4	16.0	9	n/a	n/a	80
293.8243704	1	4	16.0	10	n/a	n/a	ONLL Correct
294.8323757	n/a	4	16.0	7	n/a	n/a	16.5
295.7781399	n/a	5	17.0	3	n/a	n/a	n/a
295.7781399	9	5	17.0	4	n/a	n/a	9
304.7794647	2.5	5	17.0	5	n/a	n/a	2.5
305.6296818	n/a	1_5_0	17.0	8	9.851541900075972	1.0	140
305.8632383	n/a	1_5_1	17.0	8	10.085098400246352	1.0	120
306.0297534	n/a	1_5_2	17.0	8	10.251613500062378	1.0	100
306.1967334	n/a	1_5_3	17.0	8	10.418593500275163	1.0	80
306.3962576	n/a	1_5_4	17.0	8	10.618117700330911	1.0	60
307.2962483	 n/a	5	17.0	6	n/a	n/a	n/a
307.2984397	0.75	5	17.0	13	0.75	n/a	140
308.0499273	0.75	5	17.0	13	0.75	n/a	-20
308.8044213	0.75	5	17.0	13	0.75	n/a	-20
309.5567448	0.75	5	17.0	13	0.75	n/a	-20
310.3101155	0.75	5	17.0	13	0.75	n/a	-20
311.0778563	1	5	17.0	9	n/a	n/a	60
311.0778563	1	5	17.0	10	n/a	n/a	OLL Error
312.0835805	n/a	5	17.0	7	n/a	n/a	17.25
313.025818	n/a	3	18.0	3	n/a	n/a	n/a
313.025818	9	3	18.0	4	n/a	n/a	9
322.0270674	2.5	3	18.0	5	n/a	n/a	2.5
322.4780611	n/a	2_3_0	18.0	8	9.452243099920453	1.0	-20
322.7104803	n/a	2_3_1	18.0	8	9.684662300162016	1.0	-40
322.9445834	n/a	2_3_2	18.0	8	9.918765400070695	-1.0	-20
324.5440102	 n/a	3	18.0	6	n/a	n/a	n/a
324.5458697	0.75	3	18.0	13	0.75	n/a	-20
325.2985615	0.75	3	18.0	13	0.75	n/a	-20
326.0523928	0.75	3	18.0	13	0.75	n/a	20
326.8187773	1	3	18.0	9	n/a	n/a	-20
326.8187773	1	3	18.0	10	n/a	n/a	Aversive Pruning
327.8249721	n/a	3	18.0	7	n/a	n/a	15.75
328.7767003	n/a	5	19.0	3	n/a	n/a	n/a
328.7767003	9	5	19.0	4	n/a	n/a	9
337.7921212	2.5	5	19.0	5	n/a	n/a	2.5
338.2755943	n/a	4_5_0	19.0	8	9.498893999960274	1.0	-20
338.47561	n/a	4_5_1	19.0	8	9.69890969991684	1.0	-40
338.7089768	n/a	4_5_2	19.0	8	9.93227649992332	1.0	-60
338.8924904	n/a	4_5_3	19.0	8	10.115790099836888	1.0	80
339.0759372	n/a	4_5_4	19.0	8	10.299236900173126	1.0	60
340.3083431	 n/a	5	19.0	6	n/a	n/a	n/a
340.310657	0.75	5	19.0	13	0.75	n/a	-20
341.063154	0.75	5	19.0	13	0.75	n/a	-20
341.8172089	0.75	5	19.0	13	0.75	n/a	-20
342.569393	0.75	5	19.0	13	0.75	n/a	140
343.3228761	0.75	5	19.0	13	0.75	n/a	-20
344.0898033	1	5	19.0	9	n/a	n/a	60
344.0898033	1	5	19.0	10	n/a	n/a	ONLL Correct
345.0956556	n/a	5	19.0	7	n/a	n/a	17.25
346.024636	n/a	5	20.0	3	n/a	n/a	n/a
346.024636	9	5	20.0	4	n/a	n/a	9
355.0397336	2.5	5	20.0	5	n/a	n/a	2.5
355.5394204	n/a	2_5_0	20.0	8	9.514784400351346	1.0	-20
356.0067323	n/a	2_5_1	20.0	8	9.982096299994737	1.0	-40
356.4233272	n/a	2_5_2	20.0	8	10.398691200185569	-1.0	-20
356.8075169	n/a	2_5_3	20.0	8	10.782880900427699	1.0	-40
357.106567	n/a	2_5_4	20.0	8	11.08193100010976	1.0	-60
357.5560361	 n/a	5	20.0	6	n/a	n/a	n/a
357.5581204	0.75	5	20.0	13	0.75	n/a	-20
358.3120687	0.75	5	20.0	13	0.75	n/a	-20
359.0660241	0.75	5	20.0	13	0.75	n/a	20
359.8186382	0.75	5	20.0	13	0.75	n/a	-20
360.570557	0.75	5	20.0	13	0.75	n/a	-20
361.339316	1	5	20.0	9	n/a	n/a	-60
361.339316	1	5	20.0	10	n/a	n/a	OLL Error
362.3451278	n/a	5	20.0	7	n/a	n/a	17.25
363.2719337	n/a	4	21.0	3	n/a	n/a	n/a
363.2719337	9	4	21.0	4	n/a	n/a	9
372.2879355	2.5	4	21.0	5	n/a	n/a	2.5
372.8043408	n/a	5_4_0	21.0	8	9.532407100312412	1.0	-20
373.0883108	n/a	5_4_1	21.0	8	9.816377100069076	1.0	-40
373.4214	n/a	5_4_2	21.0	8	10.149466300383212	1.0	100
374.4715379	n/a	5_4_3	21.0	8	11.199604200199246	1.0	80
374.8041961	 n/a	4	21.0	6	n/a	n/a	n/a
374.8060572	0.75	4	21.0	13	0.75	n/a	-20
375.5587202	0.75	4	21.0	13	0.75	n/a	-20
376.3127539	0.75	4	21.0	13	0.75	n/a	140
377.0660622	0.75	4	21.0	13	0.75	n/a	-20
377.8345236	1	4	21.0	9	n/a	n/a	80
377.8345236	1	4	21.0	10	n/a	n/a	ONLL Correct
378.8403243	n/a	4	21.0	7	n/a	n/a	16.5
379.7700415	n/a	4	22.0	3	n/a	n/a	n/a
379.7700415	9	4	22.0	4	n/a	n/a	9
388.7856513	2.5	4	22.0	5	n/a	n/a	2.5
389.6357973	n/a	4_4_0	22.0	8	9.865755799692122	-1.0	20
389.9688315	n/a	4_4_1	22.0	8	10.198789999820294	1.0	0
390.2524357	n/a	4_4_2	22.0	8	10.482394199818373	1.0	-20
390.5857134	n/a	4_4_3	22.0	8	10.815671899821611	-1.0	0
391.3018862	 n/a	4	22.0	6	n/a	n/a	n/a
391.3035342	0.75	4	22.0	13	0.75	n/a	20
392.0564504	0.75	4	22.0	13	0.75	n/a	-20
392.8096989	0.75	4	22.0	13	0.75	n/a	-20
393.5623096	0.75	4	22.0	13	0.75	n/a	20
394.3317121	1	4	22.0	9	n/a	n/a	0
394.3317121	1	4	22.0	10	n/a	n/a	ONLL Error
395.3382698	n/a	4	22.0	7	n/a	n/a	16.5
396.2681047	n/a	3	23.0	3	n/a	n/a	n/a
396.2681047	9	3	23.0	4	n/a	n/a	9
405.2833849	2.5	3	23.0	5	n/a	n/a	2.5
407.0670831	n/a	6_3_0	23.0	8	10.798978400416672	1.0	-20
407.3170081	n/a	6_3_1	23.0	8	11.048903400078416	1.0	120
407.550057	n/a	6_3_2	23.0	8	11.281952300108971	1.0	100
407.7997367	 n/a	3	23.0	6	n/a	n/a	n/a
407.8015584	0.75	3	23.0	13	0.75	n/a	-20
408.5542063	0.75	3	23.0	13	0.75	n/a	140
409.3078694	0.75	3	23.0	13	0.75	n/a	-20
410.0746417	1	3	23.0	9	n/a	n/a	100
410.0746417	1	3	23.0	10	n/a	n/a	ONLL Correct
411.0803784	n/a	3	23.0	7	n/a	n/a	15.75
412.0161802	n/a	4	24.0	3	n/a	n/a	n/a
412.0161802	9	4	24.0	4	n/a	n/a	9
421.0315694	2.5	4	24.0	5	n/a	n/a	2.5
422.131199	n/a	1_4_0	24.0	8	10.115018799901007	1.0	140
422.515203	n/a	1_4_1	24.0	8	10.499022800009698	1.0	120
422.881443	n/a	1_4_2	24.0	8	10.8652627998963	1.0	100
423.3155922	n/a	1_4_3	24.0	8	11.299411999993026	1.0	80
423.5478908	 n/a	4	24.0	6	n/a	n/a	n/a
423.5492926	0.75	4	24.0	13	0.75	n/a	140
424.3013048	0.75	4	24.0	13	0.75	n/a	-20
425.0548297	0.75	4	24.0	13	0.75	n/a	-20
425.8081067	0.75	4	24.0	13	0.75	n/a	-20
426.5759006	1	4	24.0	9	n/a	n/a	80
426.5759006	1	4	24.0	10	n/a	n/a	OLL Error
427.5813841	n/a	4	24.0	7	n/a	n/a	16.5
428.5142801	n/a	3	25.0	3	n/a	n/a	n/a
428.5142801	9	3	25.0	4	n/a	n/a	9
437.5293743	2.5	3	25.0	5	n/a	n/a	2.5
437.9633136	n/a	4_3_0	25.0	8	9.449033499695359	-1.0	20
438.7628625	n/a	4_3_1	25.0	8	10.248582399915904	1.0	0
438.929672	n/a	4_3_2	25.0	8	10.415391899645329	1.0	-20
440.0471301	 n/a	3	25.0	6	n/a	n/a	n/a
440.0486987	0.75	3	25.0	13	0.75	n/a	20
440.802998	0.75	3	25.0	13	0.75	n/a	-20
441.5566316	0.75	3	25.0	13	0.75	n/a	-20
442.3233987	1	3	25.0	9	n/a	n/a	-20
442.3233987	1	3	25.0	10	n/a	n/a	Aversive Pruning
443.3298674	n/a	3	25.0	7	n/a	n/a	15.75
444.2758283	n/a	5	26.0	3	n/a	n/a	n/a
444.2758283	9	5	26.0	4	n/a	n/a	9
453.2775263	2.5	5	26.0	5	n/a	n/a	2.5
453.9945225	n/a	6_5_0	26.0	8	9.718694200273603	1.0	-20
454.2775544	n/a	6_5_1	26.0	8	10.001726100221275	1.0	120
454.5607513	n/a	6_5_2	26.0	8	10.284923000261188	1.0	100
454.860864	n/a	6_5_3	26.0	8	10.58503569988534	1.0	80
455.1443437	n/a	6_5_4	26.0	8	10.868515400215983	-1.0	100
455.7935348	 n/a	5	26.0	6	n/a	n/a	n/a
455.7951715	0.75	5	26.0	13	0.75	n/a	-20
456.549549	0.75	5	26.0	13	0.75	n/a	140
457.3032524	0.75	5	26.0	13	0.75	n/a	-20
458.0564781	0.75	5	26.0	13	0.75	n/a	-20
458.8095747	0.75	5	26.0	13	0.75	n/a	20
459.5768092	1	5	26.0	9	n/a	n/a	100
459.5768092	1	5	26.0	10	n/a	n/a	Aversive Pruning
460.5838536	n/a	5	26.0	7	n/a	n/a	17.25
461.5263989	n/a	3	27.0	3	n/a	n/a	n/a
461.5263989	9	3	27.0	4	n/a	n/a	9
470.542039	2.5	3	27.0	5	n/a	n/a	2.5
471.1421504	n/a	5_3_0	27.0	8	9.615751500241457	1.0	-20
471.6090142	n/a	5_3_1	27.0	8	10.08261530008167	1.0	-40
471.85891	n/a	5_3_2	27.0	8	10.332511099986732	1.0	100
473.0582132	 n/a	3	27.0	6	n/a	n/a	n/a
473.0602063	0.75	3	27.0	13	0.75	n/a	-20
473.8136459	0.75	3	27.0	13	0.75	n/a	-20
474.5677475	0.75	3	27.0	13	0.75	n/a	140
475.3368005	1	3	27.0	9	n/a	n/a	100
475.3368005	1	3	27.0	10	n/a	n/a	ONLL Correct
476.3434427	n/a	3	27.0	7	n/a	n/a	15.75
477.2745848	n/a	3	28.0	3	n/a	n/a	n/a
477.2745848	9	3	28.0	4	n/a	n/a	9
486.2896284	2.5	3	28.0	5	n/a	n/a	2.5
486.7733003	n/a	3_3_0	28.0	8	9.498715500347316	1.0	-20
487.1736138	n/a	3_3_1	28.0	8	9.899029000196606	-1.0	0
487.6227935	n/a	3_3_2	28.0	8	10.348208700306712	-1.0	-70
488.8060521	 n/a	3	28.0	6	n/a	n/a	n/a
488.8079401	0.75	3	28.0	13	0.75	n/a	-20
489.5614307	0.75	3	28.0	13	0.75	n/a	20
490.3133019	0.75	3	28.0	13	0.75	n/a	-70
491.0814973	1	3	28.0	9	n/a	n/a	-70
491.0814973	1	3	28.0	10	n/a	n/a	OLL Error
492.0873204	n/a	3	28.0	7	n/a	n/a	15.75
493.0224706	n/a	5	29.0	3	n/a	n/a	n/a
493.0224706	9	5	29.0	4	n/a	n/a	9
502.0381824	2.5	5	29.0	5	n/a	n/a	2.5
502.4217037	n/a	3_5_0	29.0	8	9.399233100004494	1.0	-20
502.6217225	n/a	3_5_1	29.0	8	9.599251900333913	1.0	-40
502.8051459	n/a	3_5_2	29.0	8	9.782675300259145	1.0	-60
503.0049107	n/a	3_5_3	29.0	8	9.982440100051463	1.0	-80
503.1715923	n/a	3_5_4	29.0	8	10.149121700320393	1.0	60
504.554141	 n/a	5	29.0	6	n/a	n/a	n/a
504.5556973	0.75	5	29.0	13	0.75	n/a	-20
505.3082932	0.75	5	29.0	13	0.75	n/a	-20
506.0614125	0.75	5	29.0	13	0.75	n/a	-20
506.8148175	0.75	5	29.0	13	0.75	n/a	-20
507.5681527	0.75	5	29.0	13	0.75	n/a	140
508.3377414	1	5	29.0	9	n/a	n/a	60
508.3377414	1	5	29.0	10	n/a	n/a	ONLL Correct
509.3434437	n/a	5	29.0	7	n/a	n/a	17.25
510.2701274	n/a	5	30.0	3	n/a	n/a	n/a
510.2701274	9	5	30.0	4	n/a	n/a	9
519.2857716	2.5	5	30.0	5	n/a	n/a	2.5
519.8855435	n/a	1_5_0	30.0	8	9.615416099783033	1.0	140
520.2021786	n/a	1_5_1	30.0	8	9.932051199954005	1.0	120
520.5195916	n/a	1_5_2	30.0	8	10.249464199878275	1.0	100
521.82718	1	5	30.0	9	n/a	n/a	-200
521.82718	1	5	30.0	10	n/a	n/a	Miss
522.8343459	n/a	5	30.0	7	n/a	n/a	17.25
527.5176875	n/a	3	31.0	3	n/a	n/a	n/a
527.5176875	9	3	31.0	4	n/a	n/a	9
536.5335026	2.5	3	31.0	5	n/a	n/a	2.5
536.8838677	n/a	1_3_0	31.0	8	9.36618020012975	1.0	140
537.1502376	n/a	1_3_1	31.0	8	9.632550100330263	1.0	120
537.3670205	n/a	1_3_2	31.0	8	9.849333000369368	1.0	100
539.0491706	 n/a	3	31.0	6	n/a	n/a	n/a
