onset	duration	trial_type	trial_number	event_code	response_time	response	result
-15.7520693	0.75	3	5.0	13	0.75	n/a	20
-14.9809506	1	3	5.0	9	n/a	n/a	-20
-14.9809506	1	3	5.0	10	n/a	n/a	ONLL Correct
-13.9747486999	n/a	3	5.0	7	n/a	n/a	15.75
8.0	0	n/a	n/a	2	n/a	n/a	n/a
16.0158739998	n/a	3	0.0	3	n/a	n/a	n/a
16.0158739998	9	3	0.0	4	n/a	n/a	9
25.0309845	2.5	3	0.0	5	n/a	n/a	2.5
25.3490807	n/a	4_3_0	0.0	8	9.3332067001611	1.0	-20
25.7661151998	n/a	4_3_1	0.0	8	9.75024119997397	-1.0	-90
26.0154431001	n/a	4_3_2	0.0	8	9.999569100327788	-1.0	-70
27.5311854999	 n/a	3	0.0	6	n/a	n/a	n/a
27.533059	0.75	3	0.0	13	0.75	n/a	-20
28.2854587999	0.75	3	0.0	13	0.75	n/a	-70
29.0377222002	0.75	3	0.0	13	0.75	n/a	20
29.8044996001	1	3	0.0	9	n/a	n/a	-70
29.8044996001	1	3	0.0	10	n/a	n/a	OLL Error
30.8119570999	n/a	3	0.0	7	n/a	n/a	15.75
31.7642779998	n/a	4	1.0	3	n/a	n/a	n/a
31.7642779998	9	4	1.0	4	n/a	n/a	9
40.779569	2.5	4	1.0	5	n/a	n/a	2.5
41.1303074998	n/a	2_4_0	1.0	8	9.36602950002998	1.0	-20
41.3799196999	n/a	2_4_1	1.0	8	9.61564170010388	1.0	-40
41.5967901	n/a	2_4_2	1.0	8	9.832512100227175	1.0	-60
41.8798273001	n/a	2_4_3	1.0	8	10.115549300331624	-1.0	-130
43.2796740998	 n/a	4	1.0	6	n/a	n/a	n/a
43.2810025997	0.75	4	1.0	13	0.75	n/a	-20
44.0336285997	0.75	4	1.0	13	0.75	n/a	-20
44.7862149999	0.75	4	1.0	13	0.75	n/a	-20
45.5387939001	0.75	4	1.0	13	0.75	n/a	-70
46.3061321001	1	4	1.0	9	n/a	n/a	-130
46.3061321001	1	4	1.0	10	n/a	n/a	OLL Error
47.3117209999	n/a	4	1.0	7	n/a	n/a	16.5
48.2620488	n/a	4	2.0	3	n/a	n/a	n/a
48.2620488	9	4	2.0	4	n/a	n/a	9
57.2779783001	2.5	4	2.0	5	n/a	n/a	2.5
57.6115668002	n/a	4_4_0	2.0	8	9.349518000148237	-1.0	20
57.8602348999	n/a	4_4_1	2.0	8	9.598186099901797	-1.0	-50
58.0606502998	n/a	4_4_2	2.0	8	9.798601499758659	-1.0	-120
58.2612660998	n/a	4_4_3	2.0	8	9.999217299744489	-1.0	-100
59.7946043001	 n/a	4	2.0	6	n/a	n/a	n/a
59.7972157998	0.75	4	2.0	13	0.75	n/a	20
60.5488554002	0.75	4	2.0	13	0.75	n/a	-70
61.3025064999	0.75	4	2.0	13	0.75	n/a	-70
62.0540258	0.75	4	2.0	13	0.75	n/a	20
62.8301519998	1	4	2.0	9	n/a	n/a	-100
62.8301519998	1	4	2.0	10	n/a	n/a	ONLL Error
63.836259	n/a	4	2.0	7	n/a	n/a	16.5
64.7767906999	n/a	5	3.0	3	n/a	n/a	n/a
64.7767906999	9	5	3.0	4	n/a	n/a	9
73.7914648	2.5	5	3.0	5	n/a	n/a	2.5
73.9421136999	n/a	5_5_0	3.0	8	9.165322999935595	1.0	-20
74.1255965	n/a	5_5_1	3.0	8	9.348805800080301	1.0	-40
74.3265566002	n/a	5_5_2	3.0	8	9.549765900243074	1.0	100
74.5262576002	n/a	5_5_3	3.0	8	9.74946690024808	1.0	80
74.7260574	n/a	5_5_4	3.0	8	9.949266700074077	-1.0	10
76.2921774001	 n/a	5	3.0	6	n/a	n/a	n/a
76.2939383998	0.75	5	3.0	13	0.75	n/a	-20
77.0476103998	0.75	5	3.0	13	0.75	n/a	-20
77.8001315999	0.75	5	3.0	13	0.75	n/a	140
78.5527225002	0.75	5	3.0	13	0.75	n/a	-20
79.3050966999	0.75	5	3.0	13	0.75	n/a	-70
80.0758838002	1	5	3.0	9	n/a	n/a	10
80.0758838002	1	5	3.0	10	n/a	n/a	OLL Error
81.0823884001	n/a	5	3.0	7	n/a	n/a	17.25
82.0246144999	n/a	5	4.0	3	n/a	n/a	n/a
82.0246144999	9	5	4.0	4	n/a	n/a	9
91.0396018	2.5	5	4.0	5	n/a	n/a	2.5
91.4914679001	n/a	2_5_0	4.0	8	9.46685340022668	1.0	-20
92.0396857001	n/a	2_5_1	4.0	8	10.015071200206878	1.0	-40
92.4898628001	n/a	2_5_2	4.0	8	10.465248300228268	1.0	-60
92.8897417998	n/a	2_5_3	4.0	8	10.865127299912274	1.0	-80
93.1240777001	n/a	2_5_4	4.0	8	11.099463200196624	1.0	-100
93.5397035	 n/a	5	4.0	6	n/a	n/a	n/a
93.5412785001	0.75	5	4.0	13	0.75	n/a	-20
94.2939379998	0.75	5	4.0	13	0.75	n/a	-20
95.047365	0.75	5	4.0	13	0.75	n/a	-20
95.8004472	0.75	5	4.0	13	0.75	n/a	-20
96.5534411999	0.75	5	4.0	13	0.75	n/a	-20
97.3222420998	1	5	4.0	9	n/a	n/a	-100
97.3222420998	1	5	4.0	10	n/a	n/a	OLL Error
98.3288706001	n/a	5	4.0	7	n/a	n/a	17.25
99.2722434998	n/a	5	5.0	3	n/a	n/a	n/a
99.2722434998	9	5	5.0	4	n/a	n/a	9
108.2878841	2.5	5	5.0	5	n/a	n/a	2.5
108.571489	n/a	6_5_0	5.0	8	9.299245500005783	1.0	-20
108.8212703	n/a	6_5_1	5.0	8	9.549026800319552	1.0	120
109.0553807	n/a	6_5_2	5.0	8	9.783137200400231	1.0	100
109.471143	n/a	6_5_3	5.0	8	10.198899500072002	1.0	80
109.705676	n/a	6_5_4	5.0	8	10.43343250034377	-1.0	100
110.804246	 n/a	5	5.0	6	n/a	n/a	n/a
110.805573	0.75	5	5.0	13	0.75	n/a	-20
111.5586491	0.75	5	5.0	13	0.75	n/a	140
112.3106301	0.75	5	5.0	13	0.75	n/a	-20
113.0639086	0.75	5	5.0	13	0.75	n/a	-20
113.8167766	0.75	5	5.0	13	0.75	n/a	20
114.5885371	1	5	5.0	9	n/a	n/a	100
114.5885371	1	5	5.0	10	n/a	n/a	Aversive Pruning
115.595681	n/a	5	5.0	7	n/a	n/a	17.25
116.520097	n/a	3	6.0	3	n/a	n/a	n/a
116.520097	9	3	6.0	4	n/a	n/a	9
125.5357696	2.5	3	6.0	5	n/a	n/a	2.5
126.1862835	n/a	5_3_0	6.0	8	9.666186499875039	1.0	-20
126.8520616	n/a	5_3_1	6.0	8	10.331964599899948	1.0	-40
127.1865968	n/a	5_3_2	6.0	8	10.666499800048767	1.0	100
128.0359604	 n/a	3	6.0	6	n/a	n/a	n/a
128.037094	0.75	3	6.0	13	0.75	n/a	-20
128.7892651	0.75	3	6.0	13	0.75	n/a	-20
129.5426035	0.75	3	6.0	13	0.75	n/a	140
130.3149397	1	3	6.0	9	n/a	n/a	100
130.3149397	1	3	6.0	10	n/a	n/a	ONLL Correct
131.3239325	n/a	3	6.0	7	n/a	n/a	15.75
132.2686915	n/a	3	7.0	3	n/a	n/a	n/a
132.2686915	9	3	7.0	4	n/a	n/a	9
141.2834125	2.5	3	7.0	5	n/a	n/a	2.5
141.9336128	n/a	3_3_0	7.0	8	9.664921300020069	1.0	-20
142.2673597	n/a	3_3_1	7.0	8	9.998668200336397	-1.0	0
142.5841679	n/a	3_3_2	7.0	8	10.315476400312038	1.0	-20
143.7834806	 n/a	3	7.0	6	n/a	n/a	n/a
143.7846071	0.75	3	7.0	13	0.75	n/a	-20
144.5374164	0.75	3	7.0	13	0.75	n/a	20
145.290187	0.75	3	7.0	13	0.75	n/a	-20
146.0662151	1	3	7.0	9	n/a	n/a	-20
146.0662151	1	3	7.0	10	n/a	n/a	Aversive Pruning
147.0719516	n/a	3	7.0	7	n/a	n/a	15.75
148.0159359	n/a	4	8.0	3	n/a	n/a	n/a
148.0159359	9	4	8.0	4	n/a	n/a	9
157.0315033	2.5	4	8.0	5	n/a	n/a	2.5
157.6315175	n/a	5_4_0	8.0	8	9.615581599995494	1.0	-20
158.1660126	n/a	5_4_1	8.0	8	10.150076699908825	1.0	-40
158.4814314	n/a	5_4_2	8.0	8	10.465495499782264	1.0	100
158.9151128	n/a	5_4_3	8.0	8	10.899176899809392	-1.0	30
159.548114	 n/a	4	8.0	6	n/a	n/a	n/a
159.5494849	0.75	4	8.0	13	0.75	n/a	-20
160.3027057	0.75	4	8.0	13	0.75	n/a	-20
161.0548622	0.75	4	8.0	13	0.75	n/a	140
161.8073813	0.75	4	8.0	13	0.75	n/a	-70
162.5767633	1	4	8.0	9	n/a	n/a	30
162.5767633	1	4	8.0	10	n/a	n/a	ONLL Error
163.5828828	n/a	4	8.0	7	n/a	n/a	16.5
164.5286698	n/a	3	9.0	3	n/a	n/a	n/a
164.5286698	9	3	9.0	4	n/a	n/a	9
173.529229	2.5	3	9.0	5	n/a	n/a	2.5
174.0134064	n/a	6_3_0	9.0	8	9.484736599959431	1.0	-20
174.8291103	n/a	6_3_1	9.0	8	10.300440500024708	1.0	120
175.2633056	n/a	6_3_2	9.0	8	10.734635799657552	-1.0	50
176.0462515	 n/a	3	9.0	6	n/a	n/a	n/a
176.0477881	0.75	3	9.0	13	0.75	n/a	-20
176.7996544	0.75	3	9.0	13	0.75	n/a	140
177.5525278	0.75	3	9.0	13	0.75	n/a	-70
178.3236948	1	3	9.0	9	n/a	n/a	50
178.3236948	1	3	9.0	10	n/a	n/a	ONLL Error
179.3307133	n/a	3	9.0	7	n/a	n/a	15.75
180.2766339	n/a	5	10.0	3	n/a	n/a	n/a
180.2766339	9	5	10.0	4	n/a	n/a	9
189.2776973	2.5	5	10.0	5	n/a	n/a	2.5
189.5444543	n/a	3_5_0	10.0	8	9.267820399720224	1.0	-20
189.9113179	n/a	3_5_1	10.0	8	9.63468399969861	1.0	-40
190.127887	n/a	3_5_2	10.0	8	9.851253099739553	1.0	-60
190.3608416	n/a	3_5_3	10.0	8	10.084207699634137	1.0	-80
190.5781859	n/a	3_5_4	10.0	8	10.301551999989897	1.0	60
191.7939894	 n/a	5	10.0	6	n/a	n/a	n/a
191.7958834	0.75	5	10.0	13	0.75	n/a	-20
192.5481637	0.75	5	10.0	13	0.75	n/a	-20
193.3009088	0.75	5	10.0	13	0.75	n/a	-20
194.0540579	0.75	5	10.0	13	0.75	n/a	-20
194.8063937	0.75	5	10.0	13	0.75	n/a	140
195.5744088	1	5	10.0	9	n/a	n/a	60
195.5744088	1	5	10.0	10	n/a	n/a	ONLL Correct
196.5815172	n/a	5	10.0	7	n/a	n/a	17.25
197.5266059	n/a	4	11.0	3	n/a	n/a	n/a
197.5266059	9	4	11.0	4	n/a	n/a	9
206.5414658	2.5	4	11.0	5	n/a	n/a	2.5
207.6755162	n/a	1_4_0	11.0	8	10.148910299874842	1.0	140
207.9428108	n/a	1_4_1	11.0	8	10.416204900015147	1.0	120
208.1596285	n/a	1_4_2	11.0	8	10.633022599853577	1.0	100
208.4265787	n/a	1_4_3	11.0	8	10.899972800165417	-1.0	120
209.0419241	 n/a	4	11.0	6	n/a	n/a	n/a
209.0435455	0.75	4	11.0	13	0.75	n/a	140
209.7967273	0.75	4	11.0	13	0.75	n/a	-20
210.548409	0.75	4	11.0	13	0.75	n/a	-20
211.3003747	0.75	4	11.0	13	0.75	n/a	20
212.0721216	1	4	11.0	9	n/a	n/a	120
212.0721216	1	4	11.0	10	n/a	n/a	Aversive Pruning
213.0803208	n/a	4	11.0	7	n/a	n/a	16.5
214.024794	n/a	4	12.0	3	n/a	n/a	n/a
214.024794	9	4	12.0	4	n/a	n/a	9
223.0396715	2.5	4	12.0	5	n/a	n/a	2.5
223.3739235	n/a	3_4_0	12.0	8	9.349129500333222	1.0	-20
223.6744487	n/a	3_4_1	12.0	8	9.649654700420797	1.0	-40
223.9576284	n/a	3_4_2	12.0	8	9.93283440032974	1.0	-60
224.3739346	n/a	3_4_3	12.0	8	10.349140600301324	1.0	-80
225.5563773	 n/a	4	12.0	6	n/a	n/a	n/a
225.5575144	0.75	4	12.0	13	0.75	n/a	-20
226.3101984	0.75	4	12.0	13	0.75	n/a	-20
227.0620685	0.75	4	12.0	13	0.75	n/a	-20
227.8142731	0.75	4	12.0	13	0.75	n/a	-20
228.5891692	1	4	12.0	9	n/a	n/a	-80
228.5891692	1	4	12.0	10	n/a	n/a	OLL Error
229.5979735	n/a	4	12.0	7	n/a	n/a	16.5
230.5222194	n/a	5	13.0	3	n/a	n/a	n/a
230.5222194	9	5	13.0	4	n/a	n/a	9
239.5379835	2.5	5	13.0	5	n/a	n/a	2.5
240.1050743	n/a	4_5_0	13.0	8	9.582854900043456	1.0	-20
240.3381915	n/a	4_5_1	13.0	8	9.815972100012004	1.0	-40
240.5389902	n/a	4_5_2	13.0	8	10.016770800109953	1.0	-60
240.7219554	n/a	4_5_3	13.0	8	10.199736000038683	1.0	80
240.9045867	n/a	4_5_4	13.0	8	10.382367299869657	1.0	60
242.053882	 n/a	5	13.0	6	n/a	n/a	n/a
242.055102	0.75	5	13.0	13	0.75	n/a	-20
242.8081396	0.75	5	13.0	13	0.75	n/a	-20
243.5597077	0.75	5	13.0	13	0.75	n/a	-20
244.3119512	0.75	5	13.0	13	0.75	n/a	140
245.0647817	0.75	5	13.0	13	0.75	n/a	-20
245.837478	1	5	13.0	9	n/a	n/a	60
245.837478	1	5	13.0	10	n/a	n/a	ONLL Correct
246.8450939	n/a	5	13.0	7	n/a	n/a	17.25
247.7697531	n/a	3	14.0	3	n/a	n/a	n/a
247.7697531	9	3	14.0	4	n/a	n/a	9
256.786007	2.5	3	14.0	5	n/a	n/a	2.5
257.1021805	n/a	2_3_0	14.0	8	9.332427400164306	1.0	-20
257.5192689	n/a	2_3_1	14.0	8	9.749515800271183	1.0	-40
257.8699634	n/a	2_3_2	14.0	8	10.100210300181061	-1.0	-20
259.3014412	 n/a	3	14.0	6	n/a	n/a	n/a
259.3038228	0.75	3	14.0	13	0.75	n/a	-20
260.0556884	0.75	3	14.0	13	0.75	n/a	-20
260.8080311	0.75	3	14.0	13	0.75	n/a	20
261.577838	1	3	14.0	9	n/a	n/a	-20
261.577838	1	3	14.0	10	n/a	n/a	Aversive Pruning
262.5839623	n/a	3	14.0	7	n/a	n/a	15.75
263.517847	n/a	3	15.0	3	n/a	n/a	n/a
263.517847	9	3	15.0	4	n/a	n/a	9
272.5345375	2.5	3	15.0	5	n/a	n/a	2.5
273.7503929	n/a	1_3_0	15.0	8	10.232545899692925	1.0	140
273.9995733	n/a	1_3_1	15.0	8	10.481726299971342	1.0	120
274.2173972	n/a	1_3_2	15.0	8	10.699550199788066	1.0	100
275.0500018	 n/a	3	15.0	6	n/a	n/a	n/a
275.05112	0.75	3	15.0	13	0.75	n/a	140
275.8038187	0.75	3	15.0	13	0.75	n/a	-20
276.5570145	0.75	3	15.0	13	0.75	n/a	-20
277.3306378	1	3	15.0	9	n/a	n/a	100
277.3306378	1	3	15.0	10	n/a	n/a	ONLL Correct
278.3369443	n/a	3	15.0	7	n/a	n/a	15.75
279.2661246	n/a	4	16.0	3	n/a	n/a	n/a
279.2661246	9	4	16.0	4	n/a	n/a	9
288.2811067	2.5	4	16.0	5	n/a	n/a	2.5
288.9815334	n/a	6_4_0	16.0	8	9.715408799704164	1.0	-20
289.4984246	n/a	6_4_1	16.0	8	10.232299999799581	1.0	120
289.8482486	n/a	6_4_2	16.0	8	10.582123999949543	1.0	100
290.1151488	n/a	6_4_3	16.0	8	10.84902419988066	1.0	80
290.7980588	 n/a	4	16.0	6	n/a	n/a	n/a
290.7995306	0.75	4	16.0	13	0.75	n/a	-20
291.5529693	0.75	4	16.0	13	0.75	n/a	140
292.305073	0.75	4	16.0	13	0.75	n/a	-20
293.0576664	0.75	4	16.0	13	0.75	n/a	-20
293.8322616	1	4	16.0	9	n/a	n/a	80
293.8322616	1	4	16.0	10	n/a	n/a	ONLL Correct
294.8375224	n/a	4	16.0	7	n/a	n/a	16.5
295.7788671	n/a	5	17.0	3	n/a	n/a	n/a
295.7788671	9	5	17.0	4	n/a	n/a	9
304.7790572	2.5	5	17.0	5	n/a	n/a	2.5
305.3128011	n/a	1_5_0	17.0	8	9.533933999948204	1.0	140
305.6298833	n/a	1_5_1	17.0	8	9.851016200147571	1.0	120
305.9470487	n/a	1_5_2	17.0	8	10.168181600049136	1.0	100
306.2119757	n/a	1_5_3	17.0	8	10.433108599856496	1.0	80
306.4128192	n/a	1_5_4	17.0	8	10.633952099829912	1.0	60
307.2962427	 n/a	5	17.0	6	n/a	n/a	n/a
307.2973117	0.75	5	17.0	13	0.75	n/a	140
308.0489419	0.75	5	17.0	13	0.75	n/a	-20
308.8000415	0.75	5	17.0	13	0.75	n/a	-20
309.5518642	0.75	5	17.0	13	0.75	n/a	-20
310.3031849	0.75	5	17.0	13	0.75	n/a	-20
311.0762575	1	5	17.0	9	n/a	n/a	60
311.0762575	1	5	17.0	10	n/a	n/a	OLL Error
312.0826767	n/a	5	17.0	7	n/a	n/a	17.25
313.026436	n/a	3	18.0	3	n/a	n/a	n/a
313.026436	9	3	18.0	4	n/a	n/a	9
322.0275326	2.5	3	18.0	5	n/a	n/a	2.5
322.6945446	n/a	2_3_0	18.0	8	9.668108599726109	1.0	-20
323.5605006	n/a	2_3_1	18.0	8	10.534064599778505	1.0	-40
324.4112583	n/a	2_3_2	18.0	8	11.384822299703956	1.0	-60
324.5437926	 n/a	3	18.0	6	n/a	n/a	n/a
324.5450077	0.75	3	18.0	13	0.75	n/a	-20
325.297315	0.75	3	18.0	13	0.75	n/a	-20
326.0503841	0.75	3	18.0	13	0.75	n/a	-20
326.8191395	1	3	18.0	9	n/a	n/a	-60
326.8191395	1	3	18.0	10	n/a	n/a	OLL Error
327.8275082	n/a	3	18.0	7	n/a	n/a	15.75
328.7769147	n/a	5	19.0	3	n/a	n/a	n/a
328.7769147	9	5	19.0	4	n/a	n/a	9
337.7915419	2.5	5	19.0	5	n/a	n/a	2.5
338.2262096	n/a	4_5_0	19.0	8	9.449294900055976	1.0	-20
338.592908	n/a	4_5_1	19.0	8	9.815993300173432	1.0	-40
338.941996	n/a	4_5_2	19.0	8	10.165081299841404	1.0	-60
339.2421003	n/a	4_5_3	19.0	8	10.465185599867254	1.0	80
339.6919435	n/a	4_5_4	19.0	8	10.915028799790887	1.0	60
340.3080941	 n/a	5	19.0	6	n/a	n/a	n/a
340.3091682	0.75	5	19.0	13	0.75	n/a	-20
341.0610764	0.75	5	19.0	13	0.75	n/a	-20
341.8135097	0.75	5	19.0	13	0.75	n/a	-20
342.5674105	0.75	5	19.0	13	0.75	n/a	140
343.3198843	0.75	5	19.0	13	0.75	n/a	-20
344.0894093	1	5	19.0	9	n/a	n/a	60
344.0894093	1	5	19.0	10	n/a	n/a	ONLL Correct
345.0958038	n/a	5	19.0	7	n/a	n/a	17.25
346.0247721	n/a	5	20.0	3	n/a	n/a	n/a
346.0247721	9	5	20.0	4	n/a	n/a	9
355.0393352	2.5	5	20.0	5	n/a	n/a	2.5
355.4068697	n/a	2_5_0	20.0	8	9.38209760002792	1.0	-20
355.6231126	n/a	2_5_1	20.0	8	9.598340499680491	1.0	-40
355.840072	n/a	2_5_2	20.0	8	9.815299899782984	1.0	-60
356.039753	n/a	2_5_3	20.0	8	10.014980899635704	1.0	-80
356.2235453	n/a	2_5_4	20.0	8	10.198773199692367	-1.0	-60
357.5561558	 n/a	5	20.0	6	n/a	n/a	n/a
357.5576811	0.75	5	20.0	13	0.75	n/a	-20
358.3112316	0.75	5	20.0	13	0.75	n/a	-20
359.0637483	0.75	5	20.0	13	0.75	n/a	-20
359.8154431	0.75	5	20.0	13	0.75	n/a	-20
360.5666476	0.75	5	20.0	13	0.75	n/a	20
361.3357404	1	5	20.0	9	n/a	n/a	-60
361.3357404	1	5	20.0	10	n/a	n/a	OLL Error
362.3435938	n/a	5	20.0	7	n/a	n/a	17.25
363.2713337	n/a	4	21.0	3	n/a	n/a	n/a
363.2713337	9	4	21.0	4	n/a	n/a	9
372.2881314	2.5	4	21.0	5	n/a	n/a	2.5
373.5050395	n/a	5_4_0	21.0	8	10.233705800026657	-1.0	-70
374.2882263	n/a	5_4_1	21.0	8	11.016892599873245	1.0	70
374.834152	1	4	21.0	9	n/a	n/a	-200
374.834152	1	4	21.0	10	n/a	n/a	Miss
375.840533	n/a	4	21.0	7	n/a	n/a	16.5
379.7686986	n/a	4	22.0	3	n/a	n/a	n/a
379.7686986	9	4	22.0	4	n/a	n/a	9
388.7689597	2.5	4	22.0	5	n/a	n/a	2.5
389.1020354	n/a	4_4_0	22.0	8	9.333336799871175	1.0	-20
389.3530879	n/a	4_4_1	22.0	8	9.584389299619943	-1.0	-90
389.5529047	n/a	4_4_2	22.0	8	9.784206099808218	1.0	50
389.7194346	n/a	4_4_3	22.0	8	9.950735999736937	-1.0	-20
391.2857636	 n/a	4	22.0	6	n/a	n/a	n/a
391.2879901	0.75	4	22.0	13	0.75	n/a	-20
392.0408892	0.75	4	22.0	13	0.75	n/a	-70
392.7938075	0.75	4	22.0	13	0.75	n/a	140
393.5467153	0.75	4	22.0	13	0.75	n/a	-70
394.3183836	1	4	22.0	9	n/a	n/a	-20
394.3183836	1	4	22.0	10	n/a	n/a	ONLL Error
395.3270657	n/a	4	22.0	7	n/a	n/a	16.5
396.267832	n/a	3	23.0	3	n/a	n/a	n/a
396.267832	9	3	23.0	4	n/a	n/a	9
405.2831167	2.5	3	23.0	5	n/a	n/a	2.5
405.8175708	n/a	6_3_0	23.0	8	9.549738800153136	1.0	-20
406.0845807	n/a	6_3_1	23.0	8	9.816748700104654	1.0	120
406.2831811	n/a	6_3_2	23.0	8	10.015349100343883	1.0	100
407.7999809	 n/a	3	23.0	6	n/a	n/a	n/a
407.801544	0.75	3	23.0	13	0.75	n/a	-20
408.5538936	0.75	3	23.0	13	0.75	n/a	140
409.3071853	0.75	3	23.0	13	0.75	n/a	-20
410.0781057	1	3	23.0	9	n/a	n/a	100
410.0781057	1	3	23.0	10	n/a	n/a	ONLL Correct
411.086003	n/a	3	23.0	7	n/a	n/a	15.75
412.0154358	n/a	4	24.0	3	n/a	n/a	n/a
412.0154358	9	4	24.0	4	n/a	n/a	9
421.0309439	2.5	4	24.0	5	n/a	n/a	2.5
